"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CACAC-CAC-CACABCACACACA', 5)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACAC-C-CACABCACA-ACA', 0)"
"(('1', 'CACACACACACACABCACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CACAC-CAC-CACABCACACACA', 5)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACAC-C-CACABCACA-ACA', 0)"
"(('1', 'CACACACACACACABCACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CACAC-CAC-CACABCACACACA', 5)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('BACBCBCACB-A-ACACB-AC-AC-CACABACACABACACA-A', 0)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CACAC-CAC-CACABCACACACA', 5)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('BACBC-CACBCAC-BCAC-ACBCACAB-CACAB-CA', 1)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACAC-C-CACABCACA-ACA', 0)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('BACBCBCACB-A-ACACB-AC-AC-CACABACACABACACA-A', 0)"
"(('1', 'CACACACACACACABCACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CACAC-CAC-CACABCACACACA', 5)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('BACBC-CACBCAC-BCAC-ACBCACAB-CACAB-CA', 1)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACAC-C-CACABCACA-ACA', 0)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('BACBCBCACB-A-ACACB-AC-AC-CACABACACABACACA-A', 0)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACACBC-C-ACBCACABAC-CA-CACAB', 0)"
"(('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CB-ACB-CACAC-CAC-BCACAC-CBACAC-CACA', 0)"
"(('1', 'CACACACACACACABCACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CACAC-CAC-CACABCACACACA', 5)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('BACBC-CACBCAC-BCAC-ACBCACAB-CACAB-CA', 1)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACAC-C-CACABCACA-ACA', 0)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('BACBCBCACB-A-ACACB-AC-AC-CACABACACABACACA-A', 0)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACACBC-C-ACBCACABAC-CA-CACAB', 0)"
"(('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CB-ACB-CACAC-CAC-BCACAC-CBACAC-CACA', 0)"
"(('1', 'CACACACACACACABCACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CACAC-CAC-CACABCACACACA', 5)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('BACBC-CACBCAC-BCAC-ACBCACAB-CACAB-CA', 1)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACAC-C-CACABCACA-ACA', 0)"
"(('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('ACABCBCAC-AB-B-ACBABC-CACACACAB', 3)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('BACBCBCACB-A-ACACB-AC-AC-CACABACACABACACA-A', 0)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACACBC-C-ACBCACABAC-CA-CACAB', 0)"
"(('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('C-AC-CACBC-CACA-BCBACAB-BCACA-CA', 0)"
"(('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CB-ACB-CACAC-CAC-BCACAC-CBACAC-CACA', 0)"
"(('1', 'CACACACACACACABCACACACA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('CACAC-CAC-CACABCACACACA', 5)"
"(('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'), ('4', 'CBACBCACACBCACBCACACBCBACABCBCACABCA'))","('BACBC-CACBCAC-BCAC-ACBCACAB-CACAB-CA', 1)"
"(('1', 'CACACACACACACABCACACACA'), ('3', 'BACABCBCACBABABCACBABCACACACACABCACACACBACACACACA'))","('CACACACACACACABCACACACA', 15)"
"(('1', 'CACACACACACACABCACACACA'), ('2', 'BACBCBCACBCACACACBCACBACBCACABACACABACACABA'))","('CAC-CACACACAC-BCACACACA', 6)"
"(('1', 'CACACACACACACABCACACACA'), ('5', 'CACACACBCBCACABCBACABABCBCACACABCAB'))","('CACACAC-C-CACABCACA-ACA', 0)"
