
C,A,C,C,A,C,A,C,A,C,A,C,B,C,A,C,A,C,A,C,A
C,A,C,C,A,C,A,C,A,C,A,C,B,C,A,C,A,C,A,C,A
C,A,C,A,C,A,C,A,C,A,C,A,C,A,B,C,A,C,A,C,A,C,A
C,A,C,A,C,A,C,A,C,A,C,A,C,A,B,C,A,C,A,C,A,C,A
C,A,C,C,A,C,A,C,A,C,A,C,B,C,A,C,A,C,A,C,A
B,A,C,B,C,B,C,A,C,B,A,A,C,A,C,B,A,C,A,C,C,A,C,A,B,A,C,A,C,A,B,A,C,A,C,A,A
C,A,C,A,C,A,C,A,C,A,C,A,C,A,B,A,C,A,C,A,C,A
C,A,C,C,A,C,A,C,A,C,A,C,A,B,A,C,A,C,A,A
C,A,C,C,A,C,A,C,A,C,A,C,A,B,A,C,A,C,A,A
C,A,C,A,C,A,C,B,C,C,A,C,B,C,A,C,A,B,A,C,C,A,C,A,C,A,B
C,A,C,A,C,A,C,C,C,A,C,B,C,A,C,A,C,A,C,A
C,A,C,A,C,A,C,C,C,A,C,B,C,A,C,A,A,C,A
C,A,C,A,C,A,C,C,A,C,B,C,A,C,A,A,C,A
C,A,C,C,A,C,C,A,C,B,C,A,C,A,C,A
