"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('2', 'FBHBDFDEFBDFDGFBHDBFBAFDFAFADFBDFBCFHDFDFBFBCDABDFHADFEHCFBAFCDBCAFCBFHABAHGDFABDABFHACFCDGABFBABDFCFBHDBFABHFBDFHFEFAHFBFGAFDAFADFHFEFBFBCDABHABEAFBFAFBG'))","('DAD-FAFDF-BFB-FH-F-B-D-H-B-CB-D-F-A-HFBD-F-FA-DBH', 17)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('2', 'FBHBDFDEFBDFDGFBHDBFBAFDFAFADFBDFBCFHDFDFBFBCDABDFHADFEHCFBAFCDBCAFCBFHABAHGDFABDABFHACFCDGABFBABDFCFBHDBFABHFBDFHFEFAHFBFGAFDAFADFHFEFBFBCDABHABEAFBFAFBG'))","('DAD-FAFDF-BFB-FH-F-B-D-H-B-CB-D-F-A-HFBD-F-FA-DBH', 17)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('3', 'FBFHAFDAFCABCFEHBECBEDBFBHABFHDFDGBFDEHEDFBDHDFDFBCBCDABDEHFDEFACAHFDBDGBFEBEDBDCDFDFABDBGFBCBADCHDEFHBCBDADFBFDFDABECHCBDADCBABFEAHFCDEBFDABADBDFBFCAFBHFCBABFHCBFBAEBABDBFA'))","('FB-FH-F-F-AB-H-DB-D-F-H-BD-D-F-B-D-D-BCBD-D-F-ABC-D-D-C-B-AD-F-B', 0)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('2', 'FBHBDFDEFBDFDGFBHDBFBAFDFAFADFBDFBCFHDFDFBFBCDABDFHADFEHCFBAFCDBCAFCBFHABAHGDFABDABFHACFCDGABFBABDFCFBHDBFABHFBDFHFEFAHFBFGAFDAFADFHFEFBFBCDABHABEAFBFAFBG'))","('DAD-FAFDF-BFB-FH-F-B-D-H-B-CB-D-F-A-HFBD-F-FA-DBH', 17)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('4', 'FCDFBDCHADBFDFBCBAFCBADCDBDBHDBDCADBEHFBFGBCFDBDFCHDFBDHCHFDHCDHDBGFBAGFEDBCDBDBHBACHBDHBCADAFDFDAFBHEADCAGBGBABDFDBFDBABDEHFDAHDCHDFDAFBEABEBHDHCABCFHECBEFAFGBABAEFEBCFEFCAFABAFBDAHAFCB'))","('DAD-F-DF-B-B-F-C-CDB-D-A-BEF-B-DC-D-FB-DH-DCD-BH-D-H-B-D-BAB-D-D-AB-DC', 5)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('3', 'FBFHAFDAFCABCFEHBECBEDBFBHABFHDFDGBFDEHEDFBDHDFDFBCBCDABDEHFDEFACAHFDBDGBFEBEDBDCDFDFABDBGFBCBADCHDEFHBCBDADFBFDFDABECHCBDADCBABFEAHFCDEBFDABADBDFBFCAFBHFCBABFHCBFBAEBABDBFA'))","('FB-FH-F-F-AB-H-DB-D-F-H-BD-D-F-B-D-D-BCBD-D-F-ABC-D-D-C-B-AD-F-B', 0)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('5', 'DHCDBFADECBHDFBDBCHDADHDFCBDHFGBECBEBFCFDFDHFDFCBDFDCFEDBDEBDCDGFHBHCBDBFHDFHBAEAHFHBFACFDCBDFABFCBCDBHABGFBDBFGCDFBFEADFCDCBFEBDAGBHGCEBCACDHAHFBDAFDEBDHFBGAGDHDFBDBAHDB'))","('DH-C-DB-C-HD-D-B-D-FB-DHFB-C-DC-FE-B-DB-HD-A-F-DBD-AB', 0)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('2', 'FBHBDFDEFBDFDGFBHDBFBAFDFAFADFBDFBCFHDFDFBFBCDABDFHADFEHCFBAFCDBCAFCBFHABAHGDFABDABFHACFCDGABFBABDFCFBHDBFABHFBDFHFEFAHFBFGAFDAFADFHFEFBFBCDABHABEAFBFAFBG'))","('DAD-FAFDF-BFB-FH-F-B-D-H-B-CB-D-F-A-HFBD-F-FA-DBH', 17)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('4', 'FCDFBDCHADBFDFBCBAFCBADCDBDBHDBDCADBEHFBFGBCFDBDFCHDFBDHCHFDHCDHDBGFBAGFEDBCDBDBHBACHBDHBCADAFDFDAFBHEADCAGBGBABDFDBFDBABDEHFDAHDCHDFDAFBEABEBHDHCABCFHECBEFAFGBABAEFEBCFEFCAFABAFBDAHAFCB'))","('DAD-F-DF-B-B-F-C-CDB-D-A-BEF-B-DC-D-FB-DH-DCD-BH-D-H-B-D-BAB-D-D-AB-DC', 5)"
"(('1', 'DADHFAFDFHBFBHFHCFCBHDCDBECDGFHFBDBAFGABEBHDACACDBEFCBDBDCBEBHDHFBADHFBDCFDCDFEFABEABFBABFBCBFDBHFGDBCFBDBHDHDADCGHADCFBCBDBDHDBCDFBABCBFBDBFADACFHDBDBABHADCEDFDBAD'), ('3', 'FBFHAFDAFCABCFEHBECBEDBFBHABFHDFDGBFDEHEDFBDHDFDFBCBCDABDEHFDEFACAHFDBDGBFEBEDBDCDFDFABDBGFBCBADCHDEFHBCBDADFBFDFDABECHCBDADCBABFEAHFCDEBFDABADBDFBFCAFBHFCBABFHCBFBAEBABDBFA'))","('FB-FH-F-F-AB-H-DB-D-F-H-BD-D-F-B-D-D-BCBD-D-F-ABC-D-D-C-B-AD-F-B', 0)"
