BECEDCECDAEECDDECEBECCEABECECECEBCEBAEC,CEDCBECEDCECDCAEDEBCDBDBDCEDADBEADBECEBDCBECECECEACBECEBCEDCECEBECBCEBCBEBACDBEBDAECBDEDECDCDCA
BECEDCECDAEECDD-E-ECE-ECE-CEB-EC,4
BECEDCECDAEECDDEECEECECEBEC,BDECECDCEACADAECEDECEDEACBAECEAEADECECBECDADACECECEABEACEACECBEBCADACDCBCBDCEAEDEBAEDCAEACAEAEDADA
BECEDCECDAE-CD-E-CEEC-CE-EC,0
ECDCAEDCECECEECEBCDECECCECEBCDBEDACDDECDCA,CEDCBECEDCECDCAEDEBCDBDBDCEDADBEADBECEBDCBECECECEACBECEBCEDCECEBECBCEBCBEBACDBEBDAECBDEDECDCDCA
ECDCAED-EC-E-CEBC-ECECCECEBCDBEDACDDECDC,10
ECDCAEDECECEBCECECCECEBCDBEDACDDECDC,BDECECDCEACADAECEDECEDEACBAECEAEADECECBECDADACECECEABEACEACECBEBCADACDCBCBDCEAEDEBAEDCAEACAEAEDADA
ECDC-E-CECEB-ECEC-ECEBCD-CD-C,4
ECDCECECEBECECECEBCDCDC,ECDCDEADAEACABDECECECEBECEBCBDECDECACECECBDCDBEDACADCBEDEAEDAECDECBEDBEBCEBADCDCADCDBDACEADCBCACADCEAEBCADB
ECDCE-ECEBECEC-CE-C-CD,0
CDCECACECECECEBCBEECACEBEEAEDACECBEECDCDBDACEACBCECAB,CEDCBECEDCECDCAEDEBCDBDBDCEDADBEADBECEBDCBECECECEACBECEBCEDCECEBECBCEBCBEBACDBEBDAECBDEDECDCDCA
CDCEC-CECECECEBC-E-C-EBE-CBEECDCD,6
CDCECCECECECEBCECEBECBEECDCD,BDECECDCEACADAECEDECEDEACBAECEAEADECECBECDADACECECEABEACEACECBEBCADACDCBCBDCEAEDEBAEDCAEACAEAEDADA
DCECCEC-CE-E-CE-EBECBE-CDCD,1
DCECCECCEECEEBECBECDCD,ECDCDEADAEACABDECECECEBECEBCBDECDECACECECBDCDBEDACADCBEDEAEDAECDECBEDBEBCEBADCDCADCDBDACEADCBCACADCEAEBCADB
DCEC-EC-EECE-B-CBECDC,2
DCECECEECEBCBECDC,CDCBEBCEBEACACEDBCADCECECECECEBCBEAEDEDCEABACADECAEBECEAEDCACECBEACDACDCDEBCEDCEADCDBDACEBAECBDCEBCABCEB
DCECECEECEBCBE,19
BCDECECECECECDECEABCDECEAECCEACACDCDCEACBDACAECBDEBCABEB,CEDCBECEDCECDCAEDEBCDBDBDCEDADBEADBECEBDCBECECECEACBECEBCEDCECEBECBCEBCBEBACDBEBDAECBDEDECDCDCA
C-ECECECECEC-ECE-BCDECE-ECCE-C-CD-A-CBDE,0
CECECECECECECEBCDECEECCECCDACBDE,BDECECDCEACADAECEDECEDEACBAECEAEADECECBECDADACECECEABEACEACECBEBCADACDCBCBDCEAEDEBAEDCAEACAEAEDADA
CECECECE-ECECEBCD-AC-D,3
CECECECEECECEBCDACD,ECDCDEADAEACABDECECECEBECEBCBDECDECACECECBDCDBEDACADCBEDEAEDAECDECBEDBEBCEBADCDCADCDBDACEADCBCACADCEAEBCADB
CECECECEECE-BCD-CD,3
CECECECEECEBCDCD,CDCBEBCEBEACACEDBCADCECECECECEBCBEAEDEDCEABACADECAEBECEAEDCACECBEACDACDCDEBCEDCEADCDBDACEBAECBDCEBCABCEB
CECECECE-CEBC,20
CECECECECEBC,BCDECEBCECEACECADECDEABCBDECECAECECEDEACACDCDACDCEACBADCACDAEAECBDEBCABDEBEAEDCEABCACEDCEACBEDAEC
CECECECECE-C,1
DCECEACECDCDEDCEACECEDECABDACDAEECBEECEACECAE,CEDCBECEDCECDCAEDEBCDBDBDCEDADBEADBECEBDCBECECECEACBECEBCEDCECEBECBCEBCBEBACDBEBDAECBDEDECDCDCA
DCECE-CECDC-ED-E-C-D-A-BEECE-CEC-E,2
DCECECECDCEDECDABEECECECE,BDECECDCEACADAECEDECEDEACBAECEAEADECECBECDADACECECEABEACEACECBEBCADACDCBCBDCEAEDEBAEDCAEACAEAEDADA
D-ECEC-DCE-ECDABE-CE-ECE,1
DECECDCEECDABECEECE,ECDCDEADAEACABDECECECEBECEBCBDECDECACECECBDCDBEDACADCBEDEAEDAECDECBEDBEBCEBADCDCADCDBDACEADCBCACADCEAEBCADB
ECDCE-ABECEECE,0
ECDCEABECEECE,CDCBEBCEBEACACEDBCADCECECECECEBCBEAEDEDCEABACADECAEBECEAEDCACECBEACDACDCDEBCEDCEADCDBDACEBAECBDCEBCABCEB
CDCEAB-C-ECE,0
CDCEABCECE,BCDECEBCECEACECADECDEABCBDECECAECECEDEACACDCDACDCEACBADCACDAEAECBDEBCABDEBEAEDCEABCACEDCEACBEDAEC
CDCE-BCECE,1
CDCEBCECE,ADCECEACEDCEDCDECDCEDACECDEBDBECEDCEDECEABDAECEDABECECAEAECBEAECECACEBACDCBDEAEADBDCDCDCEDEDCDBCDECDEBDECECDE
CDCE-ECE,85
