EGCBFEFDFADFCBGFFCBCFDDHCGHAAFDH,FEAFEFDEHFAGCBFHEAFGDGFBEDHDGEDFCFECGBHDCGHDGCEGDFDFAEHEGHDADADFGBFCBDGACGDGACFDBDBECFGCBHGFBECBHDFBHDHDBHGCFEDAFHGEAGCDGCEFCDFHDAFCFAEBDFAEFBFAGFCFAFCDFCFHCFCDGFDBCFDAFDFAHGEGACHGDCFADCDHAGHBCBCGHCHFHEFGDFCFGDBAFCGDHBEGAHFGBCABDCACDHGFDEGCEHADHAHAEDCDEGBFCGFCEBAH
E-FEFD-A-B-F-C-F-C,1
EFEFDABFCFC,GCEGCBFEDFCAGDFHGDADBGFCHGEBFCBGBFHBAFEGDCGDAEFAGFGFDBFHCHEDFGHDBCFCFGEFCBFBCGHEGCAGDHGDHCAGDHDFHDCFCDBFBCAGECDAHDGAEGDHCFHBHBCAHFDCHBFCFGFABAFHCEDFAFEDHAHCBEDFCHCFACGAGFAFABGFHBABGEDFCGHGBCHDHAFDFHDFDFGHADFDCBFEDGHDHABGDECAGDAHBDFEDFDFBFEBCFABGHAHGBDAFDHCBAGDADFGD
EFEFD-BF-F,70
EGCBFEFDFADFCBGFFCBCFDDHCGHAAFDH,FEAFEFDEHFAGCBFHEAFGDGFBEDHDGEDFCFECGBHDCGHDGCEGDFDFAEHEGHDADADFGBFCBDGACGDGACFDBDBECFGCBHGFBECBHDFBHDHDBHGCFEDAFHGEAGCDGCEFCDFHDAFCFAEBDFAEFBFAGFCFAFCDFCFHCFCDGFDBCFDAFDFAHGEGACHGDCFADCDHAGHBCBCGHCHFHEFGDFCFGDBAFCGDHBEGAHFGBCABDCACDHGFDEGCEHADHAHAEDCDEGBFCGFCEBAH
E-FEFD-A-B-F-C-F-C,1
EFEFDABFCFC,GCEGCBFEDFCAGDFHGDADBGFCHGEBFCBGBFHBAFEGDCGDAEFAGFGFDBFHCHEDFGHDBCFCFGEFCBFBCGHEGCAGDHGDHCAGDHDFHDCFCDBFBCAGECDAHDGAEGDHCFHBHBCAHFDCHBFCFGFABAFHCEDFAFEDHAHCBEDFCHCFACGAGFAFABGFHBABGEDFCGHGBCHDHAFDFHDFDFGHADFDCBFEDGHDHABGDECAGDAHBDFEDFDFBFEBCFABGHAHGBDAFDHCBAGDADFGD
EFEFD-BF-F,70
EFEFDBFF,GEFEFGAFDAGFGHFACABCDFEGCBDFDBCFAGHGBDCEAGAFGEHFBFDHEDFAGDEDGHFBFBGFCHFADBCGADBDFEDFDEDGDBFGHAHDCGDAFGCDHGDHFCDBEDBCGCDHEGDGDHCHFAFGABCBHFBGECBFGFAGEDCFDCDGHDFDFDFCGHCBEAFEDFEDFABDGHBCABEFCBFBGDAEGDCAGBDCAGCDHCDHGBEDHAEABFBGDFHCDAHEGFGFDHFDCFGCGBACFBCEBHDFEADBADGHDA
EFEF,1
EGCBFEFDFADFCBGFFCBCFDDHCGHAAFDH,FEAFEFDEHFAGCBFHEAFGDGFBEDHDGEDFCFECGBHDCGHDGCEGDFDFAEHEGHDADADFGBFCBDGACGDGACFDBDBECFGCBHGFBECBHDFBHDHDBHGCFEDAFHGEAGCDGCEFCDFHDAFCFAEBDFAEFBFAGFCFAFCDFCFHCFCDGFDBCFDAFDFAHGEGACHGDCFADCDHAGHBCBCGHCHFHEFGDFCFGDBAFCGDHBEGAHFGBCABDCACDHGFDEGCEHADHAHAEDCDEGBFCGFCEBAH
E-FEFD-A-B-F-C-F-C,1
EFEFDABFCFC,GCEGCBFEDFCAGDFHGDADBGFCHGEBFCBGBFHBAFEGDCGDAEFAGFGFDBFHCHEDFGHDBCFCFGEFCBFBCGHEGCAGDHGDHCAGDHDFHDCFCDBFBCAGECDAHDGAEGDHCFHBHBCAHFDCHBFCFGFABAFHCEDFAFEDHAHCBEDFCHCFACGAGFAFABGFHBABGEDFCGHGBCHDHAFDFHDFDFGHADFDCBFEDGHDHABGDECAGDAHBDFEDFDFBFEBCFABGHAHGBDAFDHCBAGDADFGD
EFEFD-BF-F,70
EFEFDBFF,GEFEFGAFDAGFGHFACABCDFEGCBDFDBCFAGHGBDCEAGAFGEHFBFDHEDFAGDEDGHFBFBGFCHFADBCGADBDFEDFDEDGDBFGHAHDCGDAFGCDHGDHFCDBEDBCGCDHEGDGDHCHFAFGABCBHFBGECBFGFAGEDCFDCDGHDFDFDFCGHCBEAFEDFEDFABDGHBCABEFCBFBGDAEGDCAGBDCAGCDHCDHGBEDHAEABFBGDFHCDAHEGFGFDHFDCFGCGBACFBCEBHDFEADBADGHDA
EFEF,1
EFEF,DFCGDHFEFAGFAFCFHAFCEFECGCEBGCBHACFCEGACGDBGBHGEBHCEAFBDFAEFGFBCEDHEHDCEDHGBHFCFDEDHCGEDCBAHFHBDGDFBFCGDGDEBAHEFCBFGFEFABCGAEFCEADBDEFDHFEDADGHDFBFHDAGCFGAFDBDGDGFGBGAEBDBDFDCHBFCDEHABGAHCBDFEFDEDAFCFHGEFDGAGDBDGHEHCAHAEDFGCAFHDAFGCGFGABFEADCBDHFAHCGFGABADBGFHCDCACAGAGAFAHGDFGCBCFDCHAHFGAHGCFCFBHDH
EFEF,20
